기준_년_코드,기준_분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,,,,,,,총_생활인구_수
2020,2,A,골목상권,1000348,한천로130길,,,,,,,6284379
2020,2,A,골목상권,1000347,한천로124나길,,,,,,,5856109
2020,2,A,골목상권,1000346,한천로109길,,,,,,,3968378
2020,2,A,골목상권,1000345,인수봉로79길,,,,,,,2327186
2020,2,A,골목상권,1000344,인수봉로72길,,,,,,,5369794
2020,2,A,골목상권,1000343,인수봉로56길,,,,,,,5230440
2020,2,A,골목상권,1000342,오패산로67길,,,,,,,6455869
2020,2,A,골목상권,1000341,오패산로52길,,,,,,,5287033
2020,2,A,골목상권,1000340,오패산로30길,,,,,,,4826272
2020,2,A,골목상권,1000339,수유로12길,,,,,,,6729412
2020,2,A,골목상권,1000338,솔샘로65길,,,,,,,6873138
2020,2,A,골목상권,1000337,솔매로50길,,,,,,,7154566
2020,2,A,골목상권,1000336,솔매로45길,,,,,,,4082641
2020,2,A,골목상권,1000335,솔매로41길,,,,,,,6463926
2020,2,A,골목상권,1000334,삼양로93길,,,,,,,5827697
2020,2,A,골목상권,1000333,삼양로77길,,,,,,,5341143
2020,2,A,골목상권,1000332,삼양로54길,,,,,,,5478915
2020,2,A,골목상권,1000331,삼양로41길,,,,,,,6730298
2020,2,A,골목상권,1000330,삼양로27길,,,,,,,5021968
2020,2,A,골목상권,1000329,삼양로24길,,,,,,,7531816
2020,2,A,골목상권,1000328,삼양로20길,,,,,,,6589520
2020,2,A,골목상권,1000327,삼각산로28길,,,,,,,6959930
2020,2,A,골목상권,1000326,도봉로99길,,,,,,,4260721
2020,2,A,골목상권,1000325,도봉로8길,,,,,,,3154080
2020,2,A,골목상권,1000324,도봉로76길,,,,,,,6022415
2020,2,A,골목상권,1000323,도봉로67길,,,,,,,5133435
2020,2,A,골목상권,1000322,도봉로45길,,,,,,,5054057
2020,2,A,골목상권,1000321,도봉로18길,,,,,,,5416186
2020,2,A,골목상권,1000320,도봉로13길,,,,,,,5392281
2020,2,A,골목상권,1000319,덕릉로41길,,,,,,,6917399
2020,2,A,골목상권,1000318,덕릉로40길,,,,,,,2684888
2020,2,A,골목상권,1000317,노해로33길,,,,,,,4794833
2020,2,A,골목상권,1000316,노해로23길,,,,,,,5154627
2020,2,A,골목상권,1000315,노해로17길,,,,,,,6336030
2020,2,A,골목상권,1000314,화랑로40길,,,,,,,3193358
2020,2,A,골목상권,1000313,화랑로32길,,,,,,,4751671
2020,2,A,골목상권,1000312,화랑로1길,,,,,,,6753656
2020,2,A,골목상권,1000311,화랑로19길,,,,,,,5265197
2020,2,A,골목상권,1000310,화랑로14길,,,,,,,4221595
2020,2,A,골목상권,1000309,화랑로13길,,,,,,,4405482
2020,2,A,골목상권,1000308,한천로76길,,,,,,,3606354
2020,2,A,골목상권,1000307,한천로101가길,,,,,,,3120665
2020,2,A,골목상권,1000306,창경궁로43길,,,,,,,2974099
2020,2,A,골목상권,1000305,지봉로20길,,,,,,,4721848
2020,2,A,골목상권,1000304,종암로5길,,,,,,,2729866
2020,2,A,골목상권,1000303,종암로24가길,,,,,,,3934198
2020,2,A,골목상권,1000302,종암로21길,,,,,,,3731242
2020,2,A,골목상권,1000301,종암로19길,,,,,,,4674815
2020,2,A,골목상권,1000300,종암로16길,,,,,,,5903969
2020,2,A,골목상권,1000299,정릉로8길,,,,,,,440863
2020,2,A,골목상권,1000298,정릉로27길,,,,,,,6024717
2020,2,A,골목상권,1000297,정릉로26길,,,,,,,3035622
2020,2,A,골목상권,1000296,장위로50길,,,,,,,2794277
2020,2,A,골목상권,1000295,장월로1길,,,,,,,4005071
2020,2,A,골목상권,1000294,인촌로6길,,,,,,,4397731
2020,2,A,골목상권,1000293,인촌로5길,,,,,,,4785826
2020,2,A,골목상권,1000292,인촌로24길,,,,,,,3639848
2020,2,A,골목상권,1000291,개운사길,,,,,,,1824385
2020,2,A,골목상권,1000290,인촌로1길,,,,,,,5931426
2020,2,A,골목상권,1000289,인촌로17가길,,,,,,,3086467
2020,2,A,골목상권,1000288,오패산로4길,,,,,,,6799594
2020,2,A,골목상권,1000287,오패산로3길,,,,,,,5606558
2020,2,A,골목상권,1000286,오패산로19길,,,,,,,4878199
2020,2,A,골목상권,1000285,안암로5길,,,,,,,4900942
2020,2,A,골목상권,1000284,아리랑로4길,,,,,,,6323055
2020,2,A,골목상권,1000283,솔샘로6길,,,,,,,2637195
2020,2,A,골목상권,1000282,성북로8길,,,,,,,2823896
2020,2,A,골목상권,1000281,삼양로8길,,,,,,,5387253
2020,2,A,골목상권,1000280,삼선교로16가길,,,,,,,3405301
2020,2,A,골목상권,1000279,삼선교로10다길,,,,,,,3334674
2020,2,A,골목상권,1000278,삼선교로10길,,,,,,,4187403
2020,2,A,골목상권,1000277,보문로32길,,,,,,,5617087
2020,2,A,골목상권,1000276,보문로31길,,,,,,,5520368
2020,2,A,골목상권,1000275,보문로26길,,,,,,,4362732
2020,2,A,골목상권,1000274,보문로13길,,,,,,,5420592
2020,2,A,골목상권,1000273,보국문로16길,,,,,,,3519761
2020,2,A,골목상권,1000272,동소문로6길,,,,,,,3414623
2020,2,A,골목상권,1000271,동소문로2길,,,,,,,3508335
2020,2,A,골목상권,1000270,동소문로26가길,,,,,,,5632797
2020,2,A,골목상권,1000269,동소문로15길,,,,,,,4844025
2020,2,A,골목상권,1000268,동소문로13길,,,,,,,5624120
2020,2,A,골목상권,1000267,돌곶이로8길,,,,,,,4791827
2020,2,A,골목상권,1000266,돌곶이로41길,,,,,,,3310639
2020,2,A,골목상권,1000265,돌곶이로28길,,,,,,,3858031
2020,2,A,골목상권,1000264,돌곶이로27길,,,,,,,5201178
2020,2,A,골목상권,1000263,돌곶이로22길,,,,,,,4351758
2020,2,A,골목상권,1000262,돌곶이로14길,,,,,,,4889325
2020,2,A,골목상권,1000261,길음로7길,,,,,,,3120648
2020,2,A,골목상권,1000260,중랑천로10길,,,,,,,4812191
2020,2,A,골목상권,1000259,용마산로94길,,,,,,,3404124
2020,2,A,골목상권,1000258,용마산로118길,,,,,,,5563922
2020,2,A,골목상권,1000257,용마산로112길,,,,,,,4330939
2020,2,A,골목상권,1000256,용마산로100길,,,,,,,3921205
2020,2,A,골목상권,1000255,신내로7가길,,,,,,,5126930
2020,2,A,골목상권,1000254,사가정로54길,,,,,,,6793260
2020,2,A,골목상권,1000253,사가정로42길,,,,,,,6023440
2020,2,A,골목상권,1000252,봉화산로56길,,,,,,,6251797
2020,2,A,골목상권,1000251,봉화산로4길,,,,,,,5822839
2020,2,A,골목상권,1000250,봉화산로30길,,,,,,,7121438
2020,2,A,골목상권,1000249,봉우재로33길,,,,,,,5778602
2020,2,A,골목상권,1000248,면목로78길,,,,,,,8276708
2020,2,A,골목상권,1000247,면목로56길,,,,,,,5359282
2020,2,A,골목상권,1000246,면목로55길,,,,,,,4869337
2020,2,A,골목상권,1000245,면목로49길,,,,,,,5682132
2020,2,A,골목상권,1000244,면목로48길,,,,,,,5514158
2020,2,A,골목상권,1000243,면목로45길,,,,,,,5270254
2020,2,A,골목상권,1000242,면목로33길,,,,,,,5939226
2020,2,A,골목상권,1000241,면목로21길,,,,,,,4641546
2020,2,A,골목상권,1000240,망우로73길,,,,,,,3322567
2020,2,A,골목상권,1000239,망우로68길,,,,,,,5391388
2020,2,A,골목상권,1000238,동일로163길,,,,,,,5190028
2020,2,A,골목상권,1000237,동일로157길,,,,,,,8168132
2020,2,A,골목상권,1000236,동일로149길,,,,,,,3522668
2020,2,A,골목상권,1000235,동일로140길,,,,,,,4857846
2020,2,A,골목상권,1000234,동일로139길,,,,,,,3505422
2020,2,A,골목상권,1000233,동일로139가길,,,,,,,4925893
2020,2,A,골목상권,1000232,동일로130길,,,,,,,6770049
2020,2,A,골목상권,1000231,동일로123길,,,,,,,5974338
2020,2,A,골목상권,1000230,동일로112길,,,,,,,6246598
2020,2,A,골목상권,1000229,동일로101길,,,,,,,5491189
2020,2,A,골목상권,1000228,동일로100길,,,,,,,6141810
2020,2,A,골목상권,1000227,답십리로75길,,,,,,,4818440
2020,2,A,골목상권,1000226,공릉로2길,,,,,,,5523659
2020,2,A,골목상권,1000225,공릉로12가길,,,,,,,2266006
2020,2,A,골목상권,1000224,겸재로54길,,,,,,,8216119
2020,2,A,골목상권,1000223,겸재로36길,,,,,,,5830587
2020,2,A,골목상권,1000222,겸재로29길,,,,,,,5836184
2020,2,A,골목상권,1000221,휘경로3길,,,,,,,5892357
2020,2,A,골목상권,1000220,휘경로2길,,,,,,,4757399
2020,2,A,골목상권,1000219,휘경로23길,,,,,,,5224153
2020,2,A,골목상권,1000218,휘경로14길,,,,,,,6070117
2020,2,A,골목상권,1000217,한천로46길,,,,,,,2883395
2020,2,A,골목상권,1000216,한천로40길,,,,,,,4131044
2020,2,A,골목상권,1000215,한천로33길,,,,,,,3345053
2020,2,A,골목상권,1000214,한천로14길,,,,,,,5274032
2020,2,A,골목상권,1000213,천호대로97길,,,,,,,2874201
2020,2,A,골목상권,1000212,천호대로77길,,,,,,,3289500
2020,2,A,골목상권,1000211,천호대로45길,,,,,,,3769893
2020,2,A,골목상권,1000210,천호대로17길,,,,,,,5378767
2020,2,A,골목상권,1000209,천호대로12길,,,,,,,2887584
2020,2,A,골목상권,1000208,천장산로7길,,,,,,,1922241
2020,2,A,골목상권,1000207,제기로5길,,,,,,,2944481
2020,2,A,골목상권,1000206,제기로21길,,,,,,,3883167
2020,2,A,골목상권,1000205,전농로4길,,,,,,,5589228
2020,2,A,골목상권,1000204,전농로3길,,,,,,,6309780
2020,2,A,골목상권,1000203,전농로29길,,,,,,,5986541
2020,2,A,골목상권,1000202,장한로8길,,,,,,,3930952
2020,2,A,골목상권,1000201,장한로5길,,,,,,,4889687
2020,2,A,골목상권,1000200,장한로27길,,,,,,,4478263
2020,2,A,골목상권,1000199,장한로27가길,,,,,,,4303589
2020,2,A,골목상권,1000198,장한로26길,,,,,,,3325375
2020,2,A,골목상권,1000197,장한로26가길,,,,,,,4251426
2020,2,A,골목상권,1000196,장한로25길,,,,,,,4201706
2020,2,A,골목상권,1000195,장한로14길,,,,,,,3173011
2020,2,A,골목상권,1000194,이문로42길,,,,,,,5162859
2020,2,A,골목상권,1000193,왕산로43길,,,,,,,5395479
2020,2,A,골목상권,1000192,왕산로33길,,,,,,,3258703
2020,2,A,골목상권,1000191,왕산로32길,,,,,,,3478557
2020,2,A,골목상권,1000190,약령시로17길,,,,,,,4737114
2020,2,A,골목상권,1000189,서울시립대로4길,,,,,,,5638304
2020,2,A,골목상권,1000188,서울시립대로29길,,,,,,,7087694
2020,2,A,골목상권,1000187,서울시립대로16길,,,,,,,6023697
2020,2,A,골목상권,1000186,사가정로2길,,,,,,,4267618
2020,2,A,골목상권,1000185,사가정로23가길,,,,,,,4156757
2020,2,A,골목상권,1000184,사가정로13길,,,,,,,3095159
2020,2,A,골목상권,1000183,무학로45길,,,,,,,3925338
2020,2,A,골목상권,1000182,무학로16길,,,,,,,2883252
2020,2,A,골목상권,1000181,망우로21길,,,,,,,5487837
2020,2,A,골목상권,1000180,망우로18길,,,,,,,3835465
2020,2,A,골목상권,1000179,망우로18가길,,,,,,,2956725
2020,2,A,골목상권,1000178,답십리로72길,,,,,,,4042657
2020,2,A,골목상권,1000177,답십리로69길,,,,,,,3093991
2020,2,A,골목상권,1000176,답십리로68길,,,,,,,4571487
2020,2,A,골목상권,1000175,답십리로64길,,,,,,,4207766
2020,2,A,골목상권,1000174,답십리로63길,,,,,,,4067508
2020,2,A,골목상권,1000173,답십리로60길,,,,,,,3935040
2020,2,A,골목상권,1000172,답십리로56길,,,,,,,5464083
2020,2,A,골목상권,1000171,답십리로23길,,,,,,,4723293
2020,2,A,골목상권,1000170,난계로30길,,,,,,,3442918
2020,2,A,골목상권,1000169,경희대로4길,,,,,,,5389583
2020,2,A,골목상권,1000168,경희대로3길,,,,,,,3989010
2020,2,A,골목상권,1000167,천호대로129길,,,,,,,7024654
2020,2,A,골목상권,1000166,천호대로123길,,,,,,,5810099
2020,2,A,골목상권,1000165,천호대로109길,,,,,,,5055779
2020,2,A,골목상권,1000164,자양번영로3길,,,,,,,5513074
2020,2,A,골목상권,1000163,자양로53길,,,,,,,5998030
2020,2,A,골목상권,1000162,자양로50길,,,,,,,5244038
2020,2,A,골목상권,1000161,자양로45길,,,,,,,5320725
2020,2,A,골목상권,1000160,자양로26길,,,,,,,8102483
2020,2,A,골목상권,1000159,자양로15길,,,,,,,6466046
2020,2,A,골목상권,1000158,자양로11길,,,,,,,7589642
2020,2,A,골목상권,1000157,용마산로3길,,,,,,,4849269
2020,2,A,골목상권,1000156,용마산로21길,,,,,,,6395710
2020,2,A,골목상권,1000155,아차산로78길,,,,,,,2072311
2020,2,A,골목상권,1000154,아차산로65길,,,,,,,6772172
2020,2,A,골목상권,1000153,아차산로55길,,,,,,,6731109
2020,2,A,골목상권,1000152,아차산로51길,,,,,,,4827896
2020,2,A,골목상권,1000151,아차산로40길,,,,,,,8103597
2020,2,A,골목상권,1000150,면목로17길,,,,,,,5239394
2020,2,A,골목상권,1000149,뚝섬로64길,,,,,,,2638436
2020,2,A,골목상권,1000148,뚝섬로58길,,,,,,,4220029
2020,2,A,골목상권,1000147,뚝섬로54길,,,,,,,3720021
2020,2,A,골목상권,1000146,뚝섬로48길,,,,,,,5919621
2020,2,A,골목상권,1000145,뚝섬로24길,,,,,,,5464603
2020,2,A,골목상권,1000144,뚝섬로23길,,,,,,,6679244
2020,2,A,골목상권,1000143,동일로24길,,,,,,,6263251
2020,2,A,골목상권,1000142,동일로18길,,,,,,,6255038
2020,2,A,골목상권,1000141,능동로4길,,,,,,,6776294
2020,2,A,골목상권,1000140,능동로3길,,,,,,,6514195
2020,2,A,골목상권,1000139,능동로34길,,,,,,,4196712
2020,2,A,골목상권,1000138,능동로19길,,,,,,,5051443
2020,2,A,골목상권,1000137,능동로13길,,,,,,,7539933
2020,2,A,골목상권,1000136,긴고랑로9길,,,,,,,5253706
2020,2,A,골목상권,1000135,긴고랑로8길,,,,,,,4087115
2020,2,A,골목상권,1000134,긴고랑로7길,,,,,,,5584884
2020,2,A,골목상권,1000133,긴고랑로20길,,,,,,,7365029
2020,2,A,골목상권,1000132,광나루로52길,,,,,,,7094265
2020,2,A,골목상권,1000131,광나루로40길,,,,,,,6103309
2020,2,A,골목상권,1000130,광나루로37길,,,,,,,3207834
2020,2,A,골목상권,1000129,광나루로36길,,,,,,,5230855
2020,2,A,골목상권,1000128,광나루로24길,,,,,,,1664840
2020,2,A,골목상권,1000127,광나루로12길,,,,,,,5856975
2020,2,A,골목상권,1000126,한림말길,,,,,,,2290164
2020,2,A,골목상권,1000125,한림말3길,,,,,,,2588469
2020,2,A,골목상권,1000124,청계천로10나길,,,,,,,2840588
2020,2,A,골목상권,1000123,장터길,,,,,,,4802608
2020,2,A,골목상권,1000122,용답중앙길,,,,,,,3060609
2020,2,A,골목상권,1000121,용답29길,,,,,,,4633913
2020,2,A,골목상권,1000120,왕십리로6길,,,,,,,5130756
2020,2,A,골목상권,1000119,왕십리로31길,,,,,,,5116538
2020,2,A,골목상권,1000118,왕십리로26길,,,,,,,4965414
2020,2,A,골목상권,1000117,왕십리로21길,,,,,,,4666839
2020,2,A,골목상권,1000116,왕십리로14길,,,,,,,4739083
2020,2,A,골목상권,1000115,아차산로5길,,,,,,,3976858
2020,2,A,골목상권,1000114,아차산로15길,,,,,,,3852775
2020,2,A,골목상권,1000113,아차산로11길,,,,,,,2269929
2020,2,A,골목상권,1000112,송정4가길,,,,,,,3914808
2020,2,A,골목상권,1000111,송정12라길,,,,,,,3240978
2020,2,A,골목상권,1000110,성수일로6길,,,,,,,3854785
2020,2,A,골목상권,1000109,성수이로7길,,,,,,,2905914
2020,2,A,골목상권,1000108,성수이로18길,,,,,,,3670173
2020,2,A,골목상권,1000107,성덕정길,,,,,,,2456558
2020,2,A,골목상권,1000106,성덕정17길,,,,,,,5060426
2020,2,A,골목상권,1000105,서울숲2길,,,,,,,3350717
2020,2,A,골목상권,1000104,상원길,,,,,,,4114018
2020,2,A,골목상권,1000103,상원12길,,,,,,,2627301
2020,2,A,골목상권,1000102,사근동길,,,,,,,2523737
2020,2,A,골목상권,1000101,무학봉길,,,,,,,5423335
2020,2,A,골목상권,1000100,무학봉28길,,,,,,,3630139
2020,2,A,골목상권,1000099,무학로6길,,,,,,,4370637
2020,2,A,골목상권,1000098,무수막길,,,,,,,4799493
2020,2,A,골목상권,1000097,매봉길,,,,,,,4050248
2020,2,A,골목상권,1000096,마조로1길,,,,,,,2906525
2020,2,A,골목상권,1000095,마조로16길,,,,,,,2911816
2020,2,A,골목상권,1000094,마장로39길,,,,,,,2584882
2020,2,A,골목상권,1000093,마장로27길,,,,,,,3619680
2020,2,A,골목상권,1000092,뚝섬로5길,,,,,,,2859589
2020,2,A,골목상권,1000091,둘레9길,,,,,,,3096352
2020,2,A,골목상권,1000090,금호산길,,,,,,,5461567
2020,2,A,골목상권,1000089,금호산2길,,,,,,,4938597
2020,2,A,골목상권,1000088,고산자로6길,,,,,,,5175839
2020,2,A,골목상권,1000087,후암로28길,,,,,,,3423480
2020,2,A,골목상권,1000086,효창원로39길,,,,,,,4596414
2020,2,A,골목상권,1000085,회나무로13길,,,,,,,3372498
2020,2,A,골목상권,1000084,한남대로20길,,,,,,,1317161
2020,2,A,골목상권,1000083,한강대로88길,,,,,,,1180905
2020,2,A,골목상권,1000082,한강대로7길,,,,,,,1860637
2020,2,A,골목상권,1000081,한강대로62길,,,,,,,1749139
2020,2,A,골목상권,1000080,한강대로52길,,,,,,,1464713
2020,2,A,골목상권,1000079,한강대로43길,,,,,,,1827857
2020,2,A,골목상권,1000078,한강대로15길,,,,,,,1228583
2020,2,A,골목상권,1000077,한강대로104길,,,,,,,3502391
2020,2,A,골목상권,1000076,청파로73길,,,,,,,3763158
2020,2,A,골목상권,1000075,청파로71길,,,,,,,6419788
2020,2,A,골목상권,1000074,청파로47나길,,,,,,,4729375
2020,2,A,골목상권,1000073,청파로47길,,,,,,,3533391
2020,2,A,골목상권,1000072,장문로45길,,,,,,,4402486
2020,2,A,골목상권,1000071,이태원로54길,,,,,,,2118023
2020,2,A,골목상권,1000070,이태원로27길,,,,,,,2815173
2020,2,A,골목상권,1000069,이촌로22길,,,,,,,1705685
2020,2,A,골목상권,1000068,원효로89길,,,,,,,4430316
2020,2,A,골목상권,1000067,원효로53길,,,,,,,4583006
2020,2,A,골목상권,1000066,원효로41길,,,,,,,2828284
2020,2,A,골목상권,1000065,원효로19길,,,,,,,2847903
2020,2,A,골목상권,1000064,우사단로4길,,,,,,,3577124
2020,2,A,골목상권,1000063,우사단로14길,,,,,,,2985883
2020,2,A,골목상권,1000062,우사단로10길,,,,,,,4920718
2020,2,A,골목상권,1000061,신흥로20길,,,,,,,3361581
2020,2,A,골목상권,1000060,소월로20길,,,,,,,3499808
2020,2,A,골목상권,1000059,서빙고로71길,,,,,,,1454410
2020,2,A,골목상권,1000058,백범로90길,,,,,,,4825519
2020,2,A,골목상권,1000057,백범로79길,,,,,,,5838651
2020,2,A,골목상권,1000056,두텁바위로1길,,,,,,,3769318
2020,2,A,골목상권,1000055,대사관로34길,,,,,,,3168666
2020,2,A,골목상권,1000054,녹사평대로46길,,,,,,,2370434
2020,2,A,골목상권,1000053,녹사평대로40나길,,,,,,,1582172
2020,2,A,골목상권,1000052,녹사평대로32길,,,,,,,1476281
2020,2,A,골목상권,1000051,녹사평대로26길,,,,,,,1856237
2020,2,A,골목상권,1000050,녹사평대로11길,,,,,,,905592
2020,2,A,골목상권,1000049,퇴계로90길,,,,,,,7016202
2020,2,A,골목상권,1000048,퇴계로8길,,,,,,,1930422
2020,2,A,골목상권,1000047,퇴계로56길,,,,,,,2701706
2020,2,A,골목상권,1000046,퇴계로46길,,,,,,,2559908
2020,2,A,골목상권,1000045,퇴계로18길,,,,,,,1038821
2020,2,A,골목상권,1000044,퇴계로12길,,,,,,,1577853
2020,2,A,골목상권,1000043,청구로1길,,,,,,,4804210
2020,2,A,골목상권,1000042,청구로17길,,,,,,,4721711
2020,2,A,골목상권,1000041,장충단로8길,,,,,,,3696290
2020,2,A,골목상권,1000040,삼일대로4길,,,,,,,2244300
2020,2,A,골목상권,1000039,명동길,,,,,,,2868114
