year,road_nm,pop_total,gu,emd
2020,가좌로7길,9655819,은평구,응암동
2020,한글비석로44길,6368327,노원구,상계동
2020,한글비석로24길,6969398,노원구,상계동
2020,한글비석로22길,4358395,노원구,상계동
2020,석계로1길,3546298,노원구,월계동
2020,상계로9가길,8999515,노원구,상계동
2020,상계로1길,6191630,노원구,상계동
2020,상계로12길,10156160,노원구,상계동
2020,동일로242길,2909122,노원구,상계동
2020,동일로192길,9258968,노원구,공릉동
2020,동일로173가길,6827916,노원구,공릉동
2020,공릉로58길,1536969,노원구,하계동
2020,해등로16길,4822561,도봉구,창동
2020,우이천로4다길,5265033,도봉구,창동
2020,우이천로32길,4016921,도봉구,쌍문동
2020,시루봉로23길,2178727,도봉구,방학동
2020,삼양로144길,2085623,도봉구,쌍문동
2020,방학로6가길,4909973,도봉구,방학동
2020,방학로5길,5960769,도봉구,방학동
2020,방학로15길,2275784,도봉구,방학동
2020,방학로10길,3704550,도봉구,방학동
2020,도봉산길,1291299,도봉구,도봉동
2020,도봉산4길,346103,도봉구,도봉동
2020,도봉로181길,1903441,도봉구,도봉동
2020,도봉로169나길,1569530,도봉구,도봉동
2020,도봉로156길,1754652,도봉구,도봉동
2020,도봉로152가길,1877730,도봉구,도봉동
2020,도봉로147길,4872183,도봉구,방학동
2020,도봉로143길,3615482,도봉구,방학동
2020,도봉로114길,9268979,도봉구,창동
2020,도봉로109길,7633155,도봉구,쌍문동
2020,도당로29길,4632786,도봉구,방학동
2020,도당로19길,4526931,도봉구,방학동
2020,도당로13바길,4232935,도봉구,방학동
2020,도당로13가길,4357766,도봉구,방학동
2020,덕릉로60길,5306256,노원구,월계동
2020,노해로63다길,3017525,도봉구,창동
2020,노해로60길,8402774,도봉구,쌍문동
2020,한천로140길,5736344,강북구,수유동
2020,한천로139가길,5949097,강북구,수유동
2020,한천로132길,7463333,강북구,번동
2020,한천로130길,6450668,강북구,번동
2020,한천로124나길,6089472,강북구,번동
2020,한천로109길,4097014,강북구,번동
2020,인수봉로79길,2345647,강북구,수유동
2020,인수봉로72길,5482418,강북구,수유동
2020,인수봉로56길,5268038,강북구,수유동
2020,오패산로67길,6572728,강북구,번동
2020,오패산로52길,5353387,강북구,미아동
2020,오패산로30길,4850738,강북구,미아동
2020,수유로12길,6952665,강북구,수유동
2020,솔샘로65길,7170347,강북구,미아동
2020,솔매로50길,7298951,강북구,미아동
2020,솔매로45길,4172000,강북구,미아동
2020,솔매로41길,6620900,강북구,미아동
2020,삼양로93길,5993204,강북구,수유동
2020,삼양로77길,5348749,강북구,수유동
2020,삼양로54길,5828592,강북구,미아동
2020,삼양로41길,7107911,강북구,미아동
2020,삼양로27길,5182378,강북구,미아동
2020,삼양로24길,7564075,강북구,미아동
2020,삼양로20길,6418311,강북구,미아동
2020,삼각산로28길,7406208,강북구,수유동
2020,도봉로99길,4369897,강북구,수유동
2020,도봉로8길,3263208,강북구,미아동
2020,도봉로76길,6025397,강북구,미아동
2020,도봉로67길,5258883,강북구,미아동
2020,도봉로45길,5259807,강북구,미아동
2020,도봉로18길,5552403,강북구,미아동
2020,도봉로13길,5311976,강북구,미아동
2020,덕릉로41길,7151624,강북구,번동
2020,덕릉로40길,2694568,강북구,번동
2020,노해로33길,5006958,강북구,수유동
2020,노해로23길,5263771,강북구,수유동
2020,노해로17길,6736379,강북구,수유동
2020,화랑로40길,3183658,성북구,석관동
2020,구,4767223,동대문,
2020,화랑로1길,6803140,성북구,하월곡동
2020,화랑로19길,4975974,성북구,상월곡동
2020,화랑로14길,4394543,성북구,하월곡동
2020,화랑로13길,4561441,성북구,하월곡동
2020,한천로76길,3670278,성북구,석관동
2020,한천로101가길,3068435,성북구,장위동
2020,창경궁로43길,2943062,성북구,성북동1가
2020,지봉로20길,4997066,성북구,보문동3가
2020,종암로5길,2647423,성북구,종암동
2020,종암로24가길,4045467,성북구,종암동
2020,종암로21길,3904837,성북구,종암동
2020,종암로19길,4755480,성북구,종암동
2020,종암로16길,5963832,성북구,종암동
2020,정릉로8길,405604,성북구,정릉동
2020,정릉로27길,5993862,성북구,정릉동
2020,정릉로26길,3111671,성북구,정릉동
2020,장위로10길,2805441,성북구,장위동
2020,장월로1길,4053656,성북구,상월곡동
2020,보문동,4393294,성북구,
2020,보문동,4553644,성북구,
2020,보문동,3393891,성북구,
2020,개운사길,1668017,성북구,안암동5가
2020,보문동,5842992,성북구,
2020,보문동,2978766,성북구,
2020,오패산로4길,6835335,성북구,하월곡동
2020,오패산로3길,5672694,성북구,하월곡동
2020,오패산로19길,4899985,성북구,하월곡동
2020,안암로5길,4843262,성북구,안암동4가
2020,아리랑로4길,6322949,성북구,동선동5가
2020,솔샘로6길,2545575,성북구,정릉동
2020,성북로8길,2853288,성북구,성북동
2020,삼양로8길,5264043,성북구,길음동
2020,삼선교로16가길,3570774,성북구,삼선동2가
2020,삼선교로10다길,3464656,성북구,삼선동1가
2020,삼선교로10길,4289501,성북구,삼선동2가
2020,보문로32길,5470831,성북구,삼선동5가
2020,보문로31길,5489001,성북구,삼선동5가
2020,보문로26길,4121136,성북구,보문동1가
2020,보문로13길,5816920,성북구,보문동7가
2020,보국문로16길,3412347,성북구,정릉동
2020,동소문로6길,3426028,성북구,동소문동2가
2020,동소문로2길,3523763,성북구,동소문동2가
2020,동소문로26가길,5601591,성북구,동선동3가
2020,동소문로15길,4812470,성북구,동소문동6가
2020,동소문로13길,5633310,성북구,동소문동6가
2020,돌곶이로8길,4856959,성북구,석관동
2020,돌곶이로41길,3305450,성북구,장위동
2020,돌곶이로28길,3773129,성북구,장위동
2020,돌곶이로27길,5088373,성북구,장위동
2020,돌곶이로22길,4367244,성북구,석관동
2020,돌곶이로14길,4965144,성북구,석관동
2020,길음로7길,3287393,성북구,길음동
2020,중랑천로10길,4905621,중랑구,상봉동
2020,용마산로94길,3498477,중랑구,면목동
2020,용마산로118길,5766765,중랑구,망우동
2020,용마산로112길,4508852,중랑구,망우동
2020,용마산로100길,3982468,중랑구,망우동
2020,신내로7가길,5262268,중랑구,신내동
2020,사가정로54길,6774169,중랑구,면목동
2020,사가정로42길,6183926,중랑구,면목동
2020,봉화산로56길,6265691,중랑구,신내동
2020,봉화산로4길,6021116,중랑구,중화동
2020,봉화산로30길,7188105,중랑구,중화동
2020,봉우재로33길,5916288,중랑구,상봉동
2020,면목로78길,8359406,중랑구,면목동
2020,면목로56길,5498126,중랑구,면목동
2020,면목로55길,4738841,중랑구,면목동
2020,면목로49길,5737228,중랑구,면목동
2020,면목로48길,5682859,중랑구,면목동
2020,면목로45길,5423193,중랑구,면목동
2020,면목로33길,6202552,중랑구,면목동
2020,면목로21길,4889232,중랑구,면목동
2020,망우로73길,3460814,중랑구,망우동
2020,망우로68길,5594344,중랑구,망우동
2020,동일로163길,5192215,중랑구,묵동
2020,동일로157길,8335630,중랑구,묵동
2020,동일로149길,3687527,중랑구,묵동
2020,동일로140길,5057271,중랑구,중화동
2020,동일로139길,3718997,중랑구,중화동
2020,동일로139가길,5190380,중랑구,중화동
2020,동일로130길,6946326,중랑구,중화동
2020,동일로123길,6190804,중랑구,중화동
2020,동일로112길,6440838,중랑구,상봉동
2020,동일로101길,5563198,중랑구,면목동
2020,동일로100길,6252067,중랑구,면목동
2020,답십리로75길,5006603,중랑구,면목동
2020,공릉로2길,5583683,중랑구,묵동
2020,공릉로12가길,2287889,중랑구,묵동
2020,겸재로54길,8400209,중랑구,면목동
2020,겸재로36길,5604926,중랑구,면목동
2020,겸재로29길,5639659,중랑구,면목동
2020,구,6040103,동대문,
2020,구,4683446,동대문,
2020,구,5438113,동대문,
2020,구,6393019,동대문,
2020,구,2854037,동대문,
2020,구,4168530,동대문,
2020,구,3357763,동대문,
2020,구,5539083,동대문,
2020,구,2957022,동대문,
2020,구,3532371,동대문,
2020,구,3812706,동대문,
2020,구,5511261,동대문,
2020,구,2886629,동대문,
2020,구,1689925,동대문,
2020,구,2871884,동대문,
2020,구,3879755,동대문,
2020,구,5684701,동대문,
2020,구,6457629,동대문,
2020,구,5946322,동대문,
2020,구,4093090,동대문,
2020,구,5129136,동대문,
2020,구,4545331,동대문,
2020,구,4364534,동대문,
2020,구,3233445,동대문,
2020,구,4239013,동대문,
2020,구,4265727,동대문,
2020,구,3251379,동대문,
2020,구,5063997,동대문,
2020,구,5525316,동대문,
2020,구,3314087,동대문,
2020,구,3553096,동대문,
2020,구,4817798,동대문,
2020,구,5574370,동대문,
2020,구,6979043,동대문,
2020,구,6189279,동대문,
2020,구,4290242,동대문,
2020,구,4149869,동대문,
2020,구,2980743,동대문,
2020,구,3741275,동대문,
2020,구,2859178,동대문,
2020,구,5511875,동대문,
2020,구,3758472,동대문,
2020,구,2840016,동대문,
2020,구,4035245,동대문,
2020,구,3081537,동대문,
2020,구,4726395,동대문,
2020,구,4365621,동대문,
2020,구,4108815,동대문,
2020,구,4085748,동대문,
2020,구,5596069,동대문,
2020,구,4983150,동대문,
2020,구,3364772,동대문,
2020,구,5060188,동대문,
2020,구,3775609,동대문,
2020,천호대로129길,7157689,광진구,중곡동
2020,천호대로123길,5841008,광진구,중곡동
2020,천호대로109길,5137406,광진구,중곡동
2020,자양번영로3길,5771846,광진구,자양동
2020,자양로53길,6032444,광진구,구의동
2020,자양로50길,5354536,광진구,구의동
2020,자양로45길,5322980,광진구,구의동
2020,자양로26길,6560633,광진구,구의동
2020,자양로15길,7005335,광진구,자양동
2020,자양로11길,8008377,광진구,자양동
2020,용마산로3길,4908553,광진구,중곡동
2020,용마산로21길,6537277,광진구,중곡동
2020,아차산로78길,2104074,광진구,광장동
2020,아차산로65길,6726822,광진구,구의동
2020,아차산로55길,5877309,광진구,구의동
2020,아차산로51길,4376486,광진구,구의동
2020,아차산로40길,8413306,광진구,자양동
2020,면목로17길,5511468,광진구,중곡동
2020,뚝섬로64길,2727154,광진구,자양동
2020,뚝섬로58길,4273889,광진구,자양동
2020,뚝섬로54길,3739445,광진구,자양동
2020,뚝섬로48길,5983419,광진구,자양동
2020,뚝섬로24길,5417715,광진구,자양동
2020,뚝섬로23길,6516478,광진구,자양동
2020,동일로24길,6589904,광진구,화양동
2020,동일로18길,6121387,광진구,자양동
2020,능동로4길,6874566,광진구,자양동
2020,능동로3길,6487238,광진구,자양동
2020,능동로34길,4225700,광진구,능동
2020,능동로19길,5069897,광진구,화양동
2020,능동로13길,8047650,광진구,화양동
2020,긴고랑로9길,5423696,광진구,중곡동
2020,긴고랑로8길,4163162,광진구,중곡동
2020,긴고랑로7길,5793706,광진구,중곡동
2020,긴고랑로20길,7476158,광진구,중곡동
2020,광나루로52길,6537550,광진구,구의동
2020,광나루로40길,5894783,광진구,구의동
2020,광나루로37길,3549669,광진구,구의동
2020,광나루로36길,4744866,광진구,구의동
2020,광나루로24길,1661082,광진구,화양동
2020,광나루로12길,6207334,광진구,화양동
2020,한림말길,2413925,성동구,옥수동
2020,한림말3길,2300600,성동구,옥수동
2020,청계천로10나길,2851376,성동구,마장동
2020,장터길,4671085,성동구,금호동4가
2020,용답중앙길,3142941,성동구,용답동
2020,용답29길,4709689,성동구,용답동
2020,왕십리로6길,5106116,성동구,성수동1가
2020,왕십리로31길,5050032,성동구,하왕십리동
2020,왕십리로26길,5901681,성동구,도선동
2020,왕십리로21길,5508203,성동구,행당동
2020,왕십리로14길,4688381,성동구,성수동1가
2020,아차산로5길,3584816,성동구,성수동2가
2020,아차산로15길,4829276,성동구,성수동2가
2020,아차산로11길,2752789,성동구,성수동2가
2020,송정4가길,4448592,성동구,송정동
2020,송정12라길,3386865,성동구,송정동
2020,성수일로6길,3908734,성동구,성수동2가
2020,성수이로7길,2868199,성동구,성수동2가
2020,성수이로18길,3894095,성동구,성수동2가
2020,성덕정길,2422949,성동구,성수동1가
2020,성덕정17길,4877291,성동구,성수동2가
2020,서울숲2길,3303582,성동구,성수동1가
2020,상원길,4061353,성동구,성수동1가
2020,상원12길,2587525,성동구,성수동1가
2020,사근동길,2422110,성동구,행당동
2020,무학봉길,5844006,성동구,하왕십리동
2020,무학봉28길,4536786,성동구,하왕십리동
2020,무학로6길,4848220,성동구,도선동
2020,무수막길,5175227,성동구,금호동3가
2020,매봉길,3766271,성동구,옥수동
2020,마조로1길,2841666,성동구,행당동
2020,마조로16길,2854177,성동구,마장동
2020,마장로39길,2459402,성동구,마장동
2020,마장로27길,3911948,성동구,마장동
2020,뚝섬로5길,3035023,성동구,성수동1가
2020,둘레9길,2982885,성동구,성수동2가
2020,금호산길,5769577,성동구,금호동3가
2020,금호산2길,5226794,성동구,금호동3가
2020,고산자로6길,5663367,성동구,행당동
2020,후암로28길,3396864,용산구,후암동
2020,효창원로39길,4584590,용산구,용문동
2020,회나무로13길,3367455,용산구,이태원동
2020,한남대로20길,1321574,용산구,한남동
2020,한강대로88길,1245857,용산구,남영동
2020,한강대로7길,1814786,용산구,한강로3가
2020,한강대로62길,1899913,용산구,한강로1가
2020,한강대로52길,1586179,용산구,한강로2가
2020,한강대로43길,1956660,용산구,한강로2가
2020,한강대로15길,1235135,용산구,한강로3가
2020,한강대로104길,3559478,용산구,동자동
2020,청파로73길,3956431,용산구,서계동
2020,청파로71길,6430911,용산구,청파동1가
2020,청파로47나길,4628213,용산구,청파동2가
2020,청파로47길,3515224,용산구,청파동3가
2020,장문로45길,4653860,용산구,보광동
2020,이태원로54길,2258518,용산구,한남동
2020,이태원로27길,3342687,용산구,이태원동
2020,이촌로22길,1667008,용산구,이촌동
2020,원효로89길,4371581,용산구,원효로1가
2020,원효로53길,4517443,용산구,원효로2가
2020,원효로41길,2780160,용산구,원효로3가
2020,원효로19길,2888712,용산구,원효로4가
2020,우사단로4길,3899352,용산구,이태원동
2020,우사단로14길,3339988,용산구,이태원동
2020,우사단로10길,5395457,용산구,이태원동
2020,신흥로20길,3410354,용산구,용산동2가
2020,소월로20길,3556470,용산구,용산동2가
2020,서빙고로71길,1455233,용산구,동빙고동
2020,백범로90길,4892993,용산구,문배동
2020,백범로79길,5691489,용산구,원효로1가
2020,두텁바위로1길,3817686,용산구,갈월동
2020,대사관로34길,3377183,용산구,한남동
2020,녹사평대로46길,2391442,용산구,이태원동
2020,녹사평대로40나길,1758566,용산구,이태원동
2020,녹사평대로32길,1726454,용산구,이태원동
2020,녹사평대로26길,2108835,용산구,이태원동
2020,녹사평대로11길,925386,용산구,서빙고동
2020,계로90길,6741322,중구 퇴,신당동
2020,계로8길,2049829,중구 퇴,회현동1가
2020,계로56길,2749127,중구 퇴,쌍림동
2020,계로46길,2588465,중구 퇴,묵정동
2020,계로18길,1213035,중구 퇴,남산동1가
2020,계로12길,1730577,중구 퇴,회현동1가
2020,구로1길,4783534,중구 청,신당동
2020,구로17길,4810815,중구 청,신당동
2020,충단로8길,3761241,중구 장,장충동1가
2020,일대로4길,2400241,중구 삼,충무로2가
2020,동길,3231903,중구 명,명동1가
2020,호로8길,4216369,중구 동,신당동
2020,호로20길,4266853,중구 동,신당동
2020,호로15길,4044302,중구 동,신당동
2020,호로11길,3476226,중구 동,신당동
2020,호로10길,5781413,중구 동,신당동
2020,산로39길,5232815,중구 다,무학동
2020,산로38길,5962210,중구 다,신당동
2020,산로36길,4721164,중구 다,신당동
2020,산로33길,5861902,중구 다,신당동
2020,계로21길,4322114,중구 난,황학동
2020,계로11길,5998952,중구 난,황학동
2020,필운대로1길,2907268,종로구,필운동
2020,구,183425,동대문,
2020,통일로12길,3298935,종로구,교북동
2020,창신길,6863930,종로구,창신동
2020,창신5길,5769452,종로구,창신동
2020,창신2길,5600767,종로구,창신동
2020,창경궁로35길,3369659,성북구,성북동1가
2020,지봉로8길,5723775,종로구,숭인동
2020,종로65길,7084994,종로구,숭인동
2020,종로58가길,3831091,종로구,숭인동
2020,종로24길,1541077,종로구,종로3가
2020,자하문로7길,2803506,종로구,체부동
2020,이화장길,4356473,종로구,이화동
