구,전용면적,년,월,거래금액,면적금액,층,건축년도,도로명
강남구,126.971,2019,9,338000 ,2662 ,30,2019,선릉로 8
강남구,84.94,2019,10,235000 ,2767 ,25,2019,선릉로 8
강남구,99.979,2019,10,285000 ,2851 ,26,2019,선릉로 8
강남구,84.943,2019,10,240000 ,2825 ,20,2019,선릉로 8
강남구,49.909,2019,10,148000 ,2965 ,14,2019,선릉로 8
강남구,113.732,2019,10,307000 ,2699 ,17,2019,선릉로 8
강남구,59.967,2019,10,190000 ,3168 ,15,2019,선릉로 8
강남구,99.979,2019,10,270000 ,2701 ,5,2019,선릉로 8
강남구,84.943,2019,10,237000 ,2790 ,9,2019,선릉로 8
강남구,84.943,2019,10,237000 ,2790 ,9,2019,선릉로 8
강남구,99.919,2019,10,291000 ,2912 ,17,2019,선릉로 8
강남구,84.943,2019,10,252000 ,2967 ,7,2019,선릉로 8
강남구,84.943,2019,10,259000 ,3049 ,15,2019,선릉로 8
강남구,84.95,2019,10,244000 ,2872 ,25,2019,선릉로 8
강남구,49.909,2019,11,146000 ,2925 ,12,2019,선릉로 8
강남구,59.967,2019,11,195000 ,3252 ,10,2019,선릉로 8
강남구,59.837,2019,11,190000 ,3175 ,19,2019,선릉로 8
강남구,84.94,2019,11,243000 ,2861 ,6,2019,선릉로 8
강남구,59.897,2019,11,189000 ,3155 ,17,2019,선릉로 8
강남구,49.909,2019,11,145000 ,2905 ,12,2019,선릉로 8
강남구,99.991,2019,11,300000 ,3000 ,24,2019,선릉로 8
강남구,59.967,2019,12,190000 ,3168 ,4,2019,선릉로 8
강남구,59.967,2019,12,198000 ,3302 ,6,2019,선릉로 8
강남구,59.967,2019,12,200000 ,3335 ,22,2019,선릉로 8
강남구,84.943,2019,12,245000 ,2884 ,18,2019,선릉로 8
강남구,84.94,2019,12,262000 ,3085 ,6,2019,선릉로 8
강남구,99.991,2019,12,270000 ,2700 ,19,2019,선릉로 8
강남구,126.928,2019,12,335000 ,2639 ,16,2019,선릉로 8
강남구,84.943,2019,12,249000 ,2931 ,10,2019,선릉로 8
강남구,39.53,2019,4,87000 ,2201 ,7,1992,개포로109길 21
강남구,51.12,2019,5,99000 ,1937 ,7,1992,개포로109길 21
강남구,51.12,2019,5,100000 ,1956 ,6,1992,개포로109길 21
강남구,51.12,2019,5,101000 ,1976 ,12,1992,개포로109길 21
강남구,51.12,2019,6,105000 ,2054 ,6,1992,개포로109길 21
강남구,39.53,2019,6,85000 ,2150 ,1,1992,개포로109길 21
강남구,60,2019,6,128000 ,2133 ,4,1992,개포로109길 21
강남구,39.53,2019,6,89900 ,2274 ,9,1992,개포로109길 21
강남구,60,2019,6,120000 ,2000 ,1,1992,개포로109길 21
강남구,51.12,2019,6,113000 ,2210 ,10,1992,개포로109길 21
강남구,60,2019,6,130000 ,2167 ,3,1992,개포로109길 21
강남구,39.53,2019,6,88000 ,2226 ,1,1992,개포로109길 21
강남구,39.53,2019,7,90000 ,2277 ,1,1992,개포로109길 21
강남구,51.12,2019,7,105000 ,2054 ,2,1992,개포로109길 21
강남구,39.53,2019,7,100000 ,2530 ,12,1992,개포로109길 21
강남구,51.12,2019,7,119500 ,2338 ,9,1992,개포로109길 21
강남구,60,2019,9,123000 ,2050 ,2,1992,개포로109길 21
강남구,39.53,2019,9,99000 ,2504 ,5,1992,개포로109길 21
강남구,39.53,2019,9,94500 ,2391 ,1,1992,개포로109길 21
강남구,51.12,2019,9,115000 ,2250 ,6,1992,개포로109길 21
강남구,60,2019,9,135000 ,2250 ,13,1992,개포로109길 21
강남구,60,2019,10,129000 ,2150 ,9,1992,개포로109길 21
강남구,51.12,2019,10,119500 ,2338 ,12,1992,개포로109길 21
강남구,39.53,2019,10,100000 ,2530 ,2,1992,개포로109길 21
강남구,51.12,2019,10,117000 ,2289 ,12,1992,개포로109길 21
강남구,39.53,2019,10,101000 ,2555 ,15,1992,개포로109길 21
강남구,51.12,2019,10,121000 ,2367 ,7,1992,개포로109길 21
강남구,39.53,2019,10,100000 ,2530 ,8,1992,개포로109길 21
강남구,51.12,2019,10,121000 ,2367 ,14,1992,개포로109길 21
강남구,39.53,2019,10,103000 ,2606 ,4,1992,개포로109길 21
강남구,39.53,2019,10,104000 ,2631 ,7,1992,개포로109길 21
강남구,51.12,2019,11,120000 ,2347 ,15,1992,개포로109길 21
강남구,39.53,2019,11,105000 ,2656 ,9,1992,개포로109길 21
강남구,39.53,2019,11,109800 ,2778 ,10,1992,개포로109길 21
강남구,60,2019,11,139000 ,2317 ,7,1992,개포로109길 21
강남구,39.53,2019,11,105000 ,2656 ,2,1992,개포로109길 21
강남구,39.53,2019,12,110000 ,2783 ,7,1992,개포로109길 21
강남구,39.53,2019,12,100000 ,2530 ,15,1992,개포로109길 21
강남구,60,2019,12,149000 ,2483 ,7,1992,개포로109길 21
강남구,39.53,2019,12,110000 ,2783 ,5,1992,개포로109길 21
강남구,59.67,2019,9,58000 ,972 ,8,2000,논현로2길 36
강남구,59.67,2019,11,55500 ,930 ,5,2000,논현로2길 36
강남구,39.53,2019,1,88200 ,2231 ,8,1992,개포로109길 9
강남구,49.86,2019,1,101900 ,2044 ,14,1992,개포로109길 9
강남구,39.53,2019,1,87500 ,2214 ,15,1992,개포로109길 9
강남구,33.18,2019,3,70000 ,2110 ,8,1992,개포로109길 9
강남구,49.86,2019,3,99800 ,2002 ,7,1992,개포로109길 9
강남구,39.53,2019,3,80000 ,2024 ,3,1992,개포로109길 9
강남구,33.18,2019,3,70500 ,2125 ,13,1992,개포로109길 9
강남구,33.18,2019,4,70000 ,2110 ,12,1992,개포로109길 9
강남구,33.18,2019,4,71000 ,2140 ,12,1992,개포로109길 9
강남구,39.53,2019,4,85000 ,2150 ,11,1992,개포로109길 9
강남구,39.53,2019,4,86000 ,2176 ,8,1992,개포로109길 9
강남구,49.86,2019,4,100000 ,2006 ,9,1992,개포로109길 9
강남구,33.18,2019,4,70000 ,2110 ,13,1992,개포로109길 9
강남구,39.53,2019,5,87000 ,2201 ,11,1992,개포로109길 9
강남구,39.53,2019,5,87000 ,2201 ,7,1992,개포로109길 9
강남구,39.53,2019,5,84000 ,2125 ,2,1992,개포로109길 9
강남구,33.18,2019,5,71000 ,2140 ,11,1992,개포로109길 9
강남구,49.86,2019,5,99500 ,1996 ,9,1992,개포로109길 9
강남구,49.86,2019,5,100000 ,2006 ,13,1992,개포로109길 9
강남구,33.18,2019,5,71000 ,2140 ,7,1992,개포로109길 9
강남구,49.86,2019,5,99300 ,1992 ,4,1992,개포로109길 9
강남구,39.53,2019,5,87000 ,2201 ,14,1992,개포로109길 9
강남구,49.86,2019,5,102000 ,2046 ,10,1992,개포로109길 9
강남구,39.53,2019,5,84500 ,2138 ,2,1992,개포로109길 9
강남구,33.18,2019,5,75000 ,2260 ,3,1992,개포로109길 9
강남구,33.18,2019,5,76000 ,2291 ,13,1992,개포로109길 9
강남구,39.53,2019,5,80000 ,2024 ,14,1992,개포로109길 9
강남구,33.18,2019,6,72000 ,2170 ,15,1992,개포로109길 9
강남구,39.53,2019,6,84800 ,2145 ,1,1992,개포로109길 9
강남구,33.18,2019,6,78200 ,2357 ,14,1992,개포로109길 9
강남구,39.53,2019,6,88000 ,2226 ,2,1992,개포로109길 9
강남구,49.86,2019,6,120000 ,2407 ,8,1992,개포로109길 9
강남구,33.18,2019,6,86000 ,2592 ,11,1992,개포로109길 9
강남구,49.86,2019,6,110000 ,2206 ,14,1992,개포로109길 9
강남구,33.18,2019,7,89000 ,2682 ,14,1992,개포로109길 9
강남구,33.18,2019,7,85000 ,2562 ,15,1992,개포로109길 9
강남구,39.53,2019,7,105000 ,2656 ,6,1992,개포로109길 9
강남구,33.18,2019,7,90000 ,2712 ,15,1992,개포로109길 9
강남구,33.18,2019,7,88000 ,2652 ,4,1992,개포로109길 9
강남구,33.18,2019,8,87000 ,2622 ,7,1992,개포로109길 9
강남구,39.53,2019,8,105000 ,2656 ,7,1992,개포로109길 9
강남구,39.53,2019,8,100000 ,2530 ,8,1992,개포로109길 9
강남구,39.53,2019,9,97500 ,2466 ,7,1992,개포로109길 9
강남구,33.18,2019,9,85500 ,2577 ,15,1992,개포로109길 9
강남구,33.18,2019,9,88500 ,2667 ,11,1992,개포로109길 9
강남구,33.18,2019,9,88800 ,2676 ,12,1992,개포로109길 9
강남구,33.18,2019,9,87900 ,2649 ,8,1992,개포로109길 9
강남구,39.53,2019,9,101000 ,2555 ,3,1992,개포로109길 9
강남구,33.18,2019,9,90000 ,2712 ,13,1992,개포로109길 9
강남구,49.86,2019,10,116500 ,2337 ,15,1992,개포로109길 9
강남구,33.18,2019,10,88000 ,2652 ,3,1992,개포로109길 9
강남구,33.18,2019,10,89500 ,2697 ,15,1992,개포로109길 9
강남구,39.53,2019,10,110000 ,2783 ,13,1992,개포로109길 9
강남구,39.53,2019,10,104000 ,2631 ,11,1992,개포로109길 9
강남구,33.18,2019,10,89500 ,2697 ,3,1992,개포로109길 9
강남구,49.86,2019,10,117000 ,2347 ,4,1992,개포로109길 9
강남구,49.86,2019,10,120000 ,2407 ,14,1992,개포로109길 9
강남구,39.53,2019,10,105000 ,2656 ,11,1992,개포로109길 9
강남구,33.18,2019,10,95000 ,2863 ,10,1992,개포로109길 9
강남구,39.53,2019,10,105000 ,2656 ,13,1992,개포로109길 9
강남구,39.53,2019,10,105000 ,2656 ,7,1992,개포로109길 9
강남구,39.53,2019,10,105000 ,2656 ,7,1992,개포로109길 9
강남구,33.18,2019,10,95000 ,2863 ,4,1992,개포로109길 9
강남구,49.86,2019,10,100000 ,2006 ,9,1992,개포로109길 9
강남구,39.53,2019,11,102000 ,2580 ,10,1992,개포로109길 9
강남구,49.86,2019,11,125000 ,2507 ,7,1992,개포로109길 9
강남구,49.86,2019,11,127000 ,2547 ,8,1992,개포로109길 9
강남구,49.86,2019,11,128700 ,2581 ,6,1992,개포로109길 9
강남구,39.53,2019,11,107000 ,2707 ,12,1992,개포로109길 9
강남구,33.18,2019,11,96000 ,2893 ,11,1992,개포로109길 9
강남구,33.18,2019,11,95000 ,2863 ,4,1992,개포로109길 9
강남구,49.86,2019,11,123000 ,2467 ,12,1992,개포로109길 9
강남구,49.86,2019,11,123000 ,2467 ,15,1992,개포로109길 9
강남구,39.53,2019,11,110000 ,2783 ,10,1992,개포로109길 9
강남구,49.86,2019,11,129000 ,2587 ,10,1992,개포로109길 9
강남구,33.18,2019,12,98000 ,2954 ,6,1992,개포로109길 9
강남구,33.18,2019,12,95000 ,2863 ,5,1992,개포로109길 9
강남구,33.18,2019,12,98500 ,2969 ,11,1992,개포로109길 9
강남구,49.86,2019,12,119000 ,2387 ,1,1992,개포로109길 9
강남구,39.53,2019,12,109900 ,2780 ,11,1992,개포로109길 9
강남구,33.18,2019,12,93000 ,2803 ,3,1992,개포로109길 9
강남구,59.96,2019,5,33000 ,550 ,5,2001,논현로2길 22
강남구,62.15,2019,5,58000 ,933 ,5,2003,선릉로8길 5
강남구,79.61,2019,4,140000 ,1759 ,9,1987,개포로 411
강남구,79.61,2019,5,140000 ,1759 ,4,1987,개포로 411
강남구,79.61,2019,7,165000 ,2073 ,4,1987,개포로 411
강남구,79.61,2019,7,165000 ,2073 ,9,1987,개포로 411
강남구,79.61,2019,8,168000 ,2110 ,9,1987,개포로 411
강남구,79.61,2019,9,170000 ,2135 ,5,1987,개포로 411
강남구,79.61,2019,9,160000 ,2010 ,4,1987,개포로 411
강남구,79.61,2019,11,180000 ,2261 ,6,1987,개포로 411
강남구,78.93,2019,12,184000 ,2331 ,7,1987,개포로 411
강남구,79.61,2019,12,180000 ,2261 ,4,1987,개포로 411
강남구,81.42,2019,1,143440 ,1762 ,7,1991,개포로 311
강남구,84.9,2019,5,147850 ,1741 ,9,1991,개포로 311
강남구,81.42,2019,6,145893 ,1792 ,10,1991,개포로 311
강남구,84.9,2019,6,182114 ,2145 ,6,1991,개포로 311
강남구,84.9,2019,7,189089 ,2227 ,6,1991,개포로 311
강남구,84.9,2019,7,186822 ,2200 ,7,1991,개포로 311
강남구,84.9,2019,7,170000 ,2002 ,13,1991,개포로 311
강남구,84.9,2019,8,172847 ,2036 ,8,1991,개포로 311
강남구,84.9,2019,8,183015 ,2156 ,1,1991,개포로 311
강남구,84.9,2019,8,189039 ,2227 ,1,1991,개포로 311
강남구,81.42,2019,8,198859 ,2442 ,8,1991,개포로 311
강남구,81.42,2019,9,208791 ,2564 ,7,1991,개포로 311
강남구,84.9,2019,9,208906 ,2461 ,2,1991,개포로 311
강남구,81.42,2019,10,213892 ,2627 ,9,1991,개포로 311
강남구,81.42,2019,10,225715 ,2772 ,7,1991,개포로 311
강남구,84.9,2019,10,217123 ,2557 ,5,1991,개포로 311
강남구,103.94,2019,9,81500 ,784 ,5,2006,개포로31길 9-5
강남구,72.78,2019,4,53500 ,735 ,3,2002,논현로2길 50
강남구,128.62,2019,5,185000 ,1438 ,5,1984,개포로 303
강남구,176.56,2019,5,222000 ,1257 ,7,1984,개포로 303
강남구,128.62,2019,5,190000 ,1477 ,7,1984,개포로 303
강남구,95.4,2019,6,155000 ,1625 ,6,1984,개포로 303
강남구,176.56,2019,6,224000 ,1269 ,3,1984,개포로 303
강남구,177.19,2019,6,230000 ,1298 ,3,1984,개포로 303
강남구,177.19,2019,6,234000 ,1321 ,4,1984,개포로 303
강남구,128.62,2019,6,188000 ,1462 ,13,1984,개포로 303
강남구,128.62,2019,6,208000 ,1617 ,6,1984,개포로 303
강남구,177.19,2019,7,240000 ,1354 ,4,1984,개포로 303
강남구,95.4,2019,7,177000 ,1855 ,13,1984,개포로 303
강남구,176.56,2019,10,250000 ,1416 ,2,1984,개포로 303
강남구,95.4,2019,11,184000 ,1929 ,10,1984,개포로 303
강남구,177.19,2019,11,275000 ,1552 ,11,1984,개포로 303
강남구,95.4,2019,12,195500 ,2049 ,13,1984,개포로 303
강남구,131.83,2019,4,193000 ,1464 ,7,1986,언주로 107
강남구,84.81,2019,7,179000 ,2111 ,9,1986,언주로 107
강남구,84.81,2019,7,173000 ,2040 ,7,1986,언주로 107
강남구,84.81,2019,9,188000 ,2217 ,7,1986,언주로 107
강남구,131.83,2019,9,235000 ,1783 ,4,1986,언주로 107
강남구,84.81,2019,9,176000 ,2075 ,6,1986,언주로 107
강남구,131.83,2019,10,240000 ,1821 ,3,1986,언주로 107
강남구,131.83,2019,10,239000 ,1813 ,5,1986,언주로 107
강남구,84.81,2019,11,185000 ,2181 ,7,1986,언주로 107
강남구,84.81,2019,11,175000 ,2063 ,2,1986,언주로 107
강남구,131.83,2019,11,250000 ,1896 ,6,1986,언주로 107
강남구,131.83,2019,11,260000 ,1972 ,3,1986,언주로 107
강남구,131.83,2019,12,245000 ,1858 ,5,1986,언주로 107
강남구,165.08,2019,12,285000 ,1726 ,3,1986,언주로 107
강남구,165.08,2019,12,274000 ,1660 ,4,1986,언주로 107
강남구,84.81,2019,12,192000 ,2264 ,8,1986,언주로 107
강남구,84.87,2019,1,152000 ,1791 ,9,1986,개포로 409
강남구,131.83,2019,7,218000 ,1654 ,1,1986,개포로 409
강남구,84.9876,2019,11,103700 ,1220 ,3,2005,봉은사로11길 12
강남구,84.9876,2019,11,100500 ,1183 ,7,2005,봉은사로11길 12
강남구,30.215,2019,3,27000 ,894 ,2,1996,강남대로112길 41
강남구,30.215,2019,4,29500 ,976 ,10,1996,강남대로112길 41
강남구,39.035,2019,6,35000 ,897 ,2,1996,강남대로112길 41
강남구,59.56,2019,9,84000 ,1410 ,2,1996,언주로116길 12
강남구,123.8,2019,3,99000 ,800 ,6,2009,도산대로54길 48-8
강남구,132.96,2019,10,158000 ,1188 ,5,2004,봉은사로51길 18
강남구,84.9914,2019,4,103000 ,1212 ,11,2007,학동로38길 22
강남구,84.9943,2019,11,115000 ,1353 ,8,2007,학동로38길 22
강남구,139.35,2019,8,97000 ,696 ,3,2004,논현로113길 5
강남구,135.3,2019,8,99000 ,732 ,4,2004,논현로113길 5
강남구,134.28,2019,11,96000 ,715 ,4,2004,논현로113길 5
강남구,67.671,2019,4,85000 ,1256 ,9,2005,논현로111길 39
강남구,67.671,2019,4,79500 ,1175 ,4,2005,논현로111길 39
강남구,67.671,2019,11,95000 ,1404 ,4,2005,논현로111길 39
강남구,132.59,2019,6,81000 ,611 ,2,2002,학동로30길 21
강남구,113.84,2019,7,97500 ,856 ,4,2002,학동로30길 21
강남구,111.08,2019,11,116900 ,1052 ,8,2002,학동로30길 21
강남구,129.76,2019,12,107000 ,825 ,3,2002,학동로30길 21
강남구,111.08,2019,12,120000 ,1080 ,5,2002,학동로30길 21
강남구,52.65,2019,12,49800 ,946 ,5,1999,선릉로137길 6
강남구,102.2,2019,6,84000 ,822 ,5,2003,논현로124길 7
강남구,103.09,2019,6,93500 ,907 ,8,2009,학동로43길 38
강남구,83.64,2019,8,88000 ,1052 ,6,2009,학동로43길 38
강남구,21.84,2019,3,23803 ,1090 ,2,1996,도산대로24길 19
강남구,45.16,2019,3,49226 ,1090 ,2,1996,도산대로24길 19
강남구,33.32,2019,3,36322 ,1090 ,2,1996,도산대로24길 19
강남구,58.7,2019,3,40000 ,681 ,1,1996,도산대로24길 19
강남구,21.84,2019,3,23803 ,1090 ,3,1996,도산대로24길 19
강남구,50.68,2019,3,34400 ,679 ,1,1996,도산대로24길 19
강남구,22.05,2019,3,24033 ,1090 ,5,1996,도산대로24길 19
강남구,45.16,2019,3,49226 ,1090 ,3,1996,도산대로24길 19
강남구,21.84,2019,3,23803 ,1090 ,3,1996,도산대로24길 19
강남구,83.45,2019,3,90963 ,1090 ,4,1996,도산대로24길 19
강남구,17.22,2019,3,18773 ,1090 ,4,1996,도산대로24길 19
강남구,33.32,2019,3,36322 ,1090 ,4,1996,도산대로24길 19
강남구,21.84,2019,3,23803 ,1090 ,2,1996,도산대로24길 19
강남구,23.1,2019,3,25179 ,1090 ,5,1996,도산대로24길 19
강남구,31.11,2019,3,33912 ,1090 ,5,1996,도산대로24길 19
강남구,21.24,2019,3,23153 ,1090 ,2,1996,도산대로24길 19
강남구,33.32,2019,3,36322 ,1090 ,3,1996,도산대로24길 19
강남구,21.84,2019,3,23803 ,1090 ,5,1996,도산대로24길 19
강남구,21.24,2019,3,23153 ,1090 ,3,1996,도산대로24길 19
강남구,84.4,2019,10,108000 ,1280 ,8,2007,학동로 338
강남구,120.21,2019,11,148000 ,1231 ,11,2007,학동로 338
강남구,84.4,2019,12,115000 ,1363 ,12,2007,학동로 338
강남구,84.95,2019,7,92500 ,1089 ,2,2002,도산대로50길 54
강남구,84.9875,2019,5,133000 ,1565 ,14,2003,언주로116길 6
강남구,84.9875,2019,7,129500 ,1524 ,13,2003,언주로116길 6
강남구,91.5933,2019,7,153000 ,1670 ,15,2003,언주로116길 6
강남구,114.498,2019,7,147000 ,1284 ,8,2003,언주로116길 6
강남구,91.5933,2019,8,148000 ,1616 ,14,2003,언주로116길 6
강남구,114.498,2019,9,158000 ,1380 ,8,2003,언주로116길 6
강남구,84.9875,2019,11,150000 ,1765 ,16,2003,언주로116길 6
강남구,114.498,2019,12,180000 ,1572 ,16,2003,언주로116길 6
강남구,84.9875,2019,12,148000 ,1741 ,3,2003,언주로116길 6
강남구,160.33,2019,7,230000 ,1435 ,3,2004,언주로130길 30
강남구,157.41,2019,7,246000 ,1563 ,4,2004,언주로130길 30
강남구,157.41,2019,8,248000 ,1576 ,9,2004,언주로130길 30
강남구,213.98,2019,10,315000 ,1472 ,13,2004,언주로130길 30
강남구,157.41,2019,11,255000 ,1620 ,13,2004,언주로130길 30
강남구,191.02,2019,12,298000 ,1560 ,9,2004,언주로130길 30
강남구,84.92,2019,5,129500 ,1525 ,3,1985,언주로146길 18
강남구,84.92,2019,5,134750 ,1587 ,9,1985,언주로146길 18
강남구,84.92,2019,5,134500 ,1584 ,8,1985,언주로146길 18
강남구,84.92,2019,6,136000 ,1602 ,7,1985,언주로146길 18
강남구,84.92,2019,6,140000 ,1649 ,8,1985,언주로146길 18
강남구,84.92,2019,7,136500 ,1607 ,8,1985,언주로146길 18
강남구,84.92,2019,7,150000 ,1766 ,14,1985,언주로146길 18
강남구,84.92,2019,8,150000 ,1766 ,5,1985,언주로146길 18
강남구,84.92,2019,10,157500 ,1855 ,5,1985,언주로146길 18
강남구,119.67,2019,10,195000 ,1629 ,12,1985,언주로146길 18
강남구,84.92,2019,10,160000 ,1884 ,7,1985,언주로146길 18
강남구,119.67,2019,10,185000 ,1546 ,9,1985,언주로146길 18
강남구,84.92,2019,12,170000 ,2002 ,3,1985,언주로146길 18
강남구,84.914,2019,6,118000 ,1390 ,5,2004,학동로46길 38
강남구,84.993,2019,9,127000 ,1494 ,4,2004,학동로46길 38
강남구,84.993,2019,9,123000 ,1447 ,3,2004,학동로46길 38
강남구,84.993,2019,11,125000 ,1471 ,2,2004,학동로46길 38
강남구,84.721,2019,6,120000 ,1416 ,8,2004,언주로122길 25
강남구,84.721,2019,6,125000 ,1475 ,8,2004,언주로122길 25
강남구,84.721,2019,6,121000 ,1428 ,9,2004,언주로122길 25
강남구,84.721,2019,10,129000 ,1523 ,11,2004,언주로122길 25
강남구,83.464,2019,10,125000 ,1498 ,4,2004,언주로122길 25
강남구,83.464,2019,12,120000 ,1438 ,1,2004,언주로122길 25
강남구,68.484,2019,12,120000 ,1752 ,3,2004,언주로122길 25
강남구,84.84,2019,8,74400 ,877 ,4,2004,논현로124길 8
강남구,85,2019,12,73000 ,859 ,3,2004,논현로124길 8
강남구,142.48,2019,10,170000 ,1193 ,6,2003,봉은사로51길 36
강남구,36.29,2019,4,41000 ,1130 ,12,2004,학동로 165
강남구,36.29,2019,6,39000 ,1075 ,7,2004,학동로 165
강남구,36.29,2019,6,41000 ,1130 ,15,2004,학동로 165
강남구,36.29,2019,7,41000 ,1130 ,12,2004,학동로 165
강남구,36.29,2019,7,38200 ,1053 ,7,2004,학동로 165
강남구,36.29,2019,8,39500 ,1088 ,7,2004,학동로 165
강남구,36.29,2019,9,36900 ,1017 ,3,2004,학동로 165
강남구,36.29,2019,9,38700 ,1066 ,4,2004,학동로 165
강남구,36.29,2019,12,40000 ,1102 ,14,2004,학동로 165
강남구,36.29,2019,12,35700 ,984 ,3,2004,학동로 165
강남구,36.29,2019,12,37300 ,1028 ,9,2004,학동로 165
강남구,120.98,2019,7,90000 ,744 ,4,1998,학동로31길 29
강남구,39.6,2019,3,29000 ,732 ,4,1996,강남대로128길 27
강남구,45.78,2019,9,35300 ,771 ,3,1996,강남대로128길 27
강남구,167.22,2019,10,144000 ,861 ,3,2004,학동로7길 6
강남구,84.52,2019,3,127000 ,1503 ,7,1997,강남대로146길 28
강남구,35.73,2019,3,70500 ,1973 ,2,1997,강남대로146길 28
강남구,35.73,2019,4,70000 ,1959 ,12,1997,강남대로146길 28
강남구,84.52,2019,4,115000 ,1361 ,10,1997,강남대로146길 28
강남구,35.73,2019,4,71100 ,1990 ,5,1997,강남대로146길 28
강남구,84.52,2019,6,125000 ,1479 ,6,1997,강남대로146길 28
강남구,35.73,2019,6,80000 ,2239 ,11,1997,강남대로146길 28
강남구,35.73,2019,7,76150 ,2131 ,8,1997,강남대로146길 28
강남구,114.34,2019,7,147000 ,1286 ,11,1997,강남대로146길 28
강남구,84.52,2019,7,126000 ,1491 ,4,1997,강남대로146길 28
강남구,114.34,2019,7,148000 ,1294 ,4,1997,강남대로146길 28
강남구,35.73,2019,8,71230 ,1994 ,1,1997,강남대로146길 28
강남구,114.34,2019,9,158000 ,1382 ,11,1997,강남대로146길 28
