year,road,pop,gu,dong,pop_avg
2018,돌곶이로28길,1334818,성북구,장위동,833802.95
2018,돌곶이로27길,1469820,성북구,장위동,833802.95
2018,돌곶이로22길,1803824,성북구,석관동,1264947.9
2018,돌곶이로14길,1370359,성북구,석관동,1264947.9
2018,길음로7길,1277348,성북구,길음동,1261111.75
2018,창경궁로35길,1648473,성북구,성북동1가,1535164.25
2018,풍성로25길,1935397,송파구,풍납동,1927959.5
2018,오금로46길,1124009,송파구,가락동,1462972.857
2018,오금로36길,1137188,송파구,가락동,1462972.857
2018,오금로11길,2732031,송파구,방이동,1780476.333
2018,양재대로72길,961426,송파구,오금동,966751
2018,양재대로71길,1205081,송파구,방이동,1780476.333
2018,양재대로64길,1740430,송파구,가락동,1462972.857
2018,양재대로62길,1265884,송파구,가락동,1462972.857
2018,송파대로30길,1802509,송파구,가락동,1462972.857
2018,송이로36길,2086134,송파구,문정동,1597754.5
2018,송이로32길,1729474,송파구,문정동,1597754.5
2018,송이로23길,1315351,송파구,가락동,1462972.857
2018,삼전로13길,2881612,송파구,잠실동,2816561
2018,백제고분로50길,1439164,송파구,방이동,1780476.333
2018,백제고분로46길,1656456,송파구,송파동,1728181.25
2018,백제고분로45길,2036826,송파구,송파동,1728181.25
2018,백제고분로42길,1480269,송파구,송파동,1728181.25
2018,백제고분로39길,1485655,송파구,석촌동,1234030.583
2018,백제고분로34길,923244,송파구,석촌동,1234030.583
2018,백제고분로33길,1482687,송파구,석촌동,1234030.583
2018,백제고분로32길,806642,송파구,삼전동,1474302.313
2018,백제고분로31길,2279447,송파구,삼전동,1474302.313
2018,백제고분로22길,876690,송파구,삼전동,1474302.313
2018,백제고분로21길,2016287,송파구,삼전동,1474302.313
2018,마천로51길,981517,송파구,마천동,1034683
2018,동남로20길,1445278,송파구,가락동,1462972.857
2018,거마로20길,1092255,송파구,마천동,1034683
2018,학동로77길,1304003,강남구,청담동,1480536.292
2018,학동로6길,1538715,강남구,논현동,2002405.05
2018,학동로56길,2882885,강남구,삼성동,1542359.75
2018,학동로38길,1534777,강남구,논현동,2002405.05
2018,테헤란로81길,1666318,강남구,삼성동,1542359.75
2018,일원로9길,1129465,강남구,일원동,1175477.875
2018,일원로3길,1218176,강남구,일원동,1175477.875
2018,영동대로65길,1815917,강남구,대치동,2275592.792
2018,영동대로112길,1054180,강남구,삼성동,1542359.75
2018,언주로81길,3284145,강남구,역삼동,2373122.688
2018,압구정로2길,2005660,강남구,신사동,1819852.5
2018,선릉로18길,203438,강남구,개포동,626308.1786
2018,선릉로146길,1682153,강남구,청담동,1480536.292
2018,선릉로133길,2522402,강남구,논현동,2002405.05
2018,선릉로132길,2912117,강남구,청담동,1480536.292
2018,선릉로121길,2474401,강남구,논현동,2002405.05
2018,삼성로75길,3097990,강남구,대치동,2275592.792
2018,삼성로69길,2348148,강남구,대치동,2275592.792
2018,삼성로64길,1623244,강남구,대치동,2275592.792
2018,삼성로63길,2399075,강남구,대치동,2275592.792
2018,삼성로57길,1857961,강남구,대치동,2275592.792
2018,삼성로147길,1445166,강남구,청담동,1480536.292
2018,삼성로115길,1169133,강남구,삼성동,1542359.75
2018,봉은사로68길,1570285,강남구,삼성동,1542359.75
2018,봉은사로57길,1448905,강남구,삼성동,1542359.75
2018,봉은사로43길,2363893,강남구,논현동,2002405.05
2018,봉은사로29길,3169731,강남구,논현동,2002405.05
2018,봉은사로109길,1016258,강남구,삼성동,1542359.75
2018,도산대로89길,779541,강남구,청담동,1480536.292
2018,도산대로81길,1051609,강남구,청담동,1480536.292
2018,도산대로50길,2255957,강남구,논현동,2002405.05
2018,도산대로38길,1320996,강남구,논현동,2002405.05
2018,도산대로30길,1331289,강남구,논현동,2002405.05
2018,도산대로23길,1708640,강남구,신사동,1819852.5
2018,도산대로15길,1841903,강남구,신사동,1819852.5
2018,도곡로37길,2126924,강남구,역삼동,2373122.688
2018,논현로8길,444970,강남구,개포동,626308.1786
2018,논현로63길,1688181,강남구,역삼동,2373122.688
2018,논현로28길,1204684,강남구,도곡동,1288200.667
2018,논현로26길,1247956,강남구,도곡동,1288200.667
2018,논현로159길,1944187,강남구,신사동,1819852.5
2018,논현로139길,1950620,강남구,논현동,2002405.05
2018,논현로123길,981541,강남구,논현동,2002405.05
2018,논현로115길,3054929,강남구,논현동,2002405.05
2018,논현로10길,792685,강남구,개포동,626308.1786
2018,논현로106길,2719839,강남구,역삼동,2373122.688
2018,남부순환로365길,1271066,강남구,도곡동,1288200.667
2018,개포로82길,134029,강남구,개포동,626308.1786
2018,개포로28길,793736,강남구,개포동,626308.1786
2018,개포로20길,1088049,강남구,개포동,626308.1786
2018,개포로17길,988569,강남구,개포동,626308.1786
2018,강남대로140길,2213541,강남구,논현동,2002405.05
2018,강남대로136길,2212644,강남구,논현동,2002405.05
2018,강남대로118길,1847877,강남구,논현동,2002405.05
2018,서초중앙로8길,1706295,서초구,서초동,1569786.063
2018,방배중앙로21길,1412279,서초구,방배동,1765567.156
2018,효령로72길,1369688,서초구,서초동,1569786.063
2018,효령로34길,1164735,서초구,방배동,1765567.156
2018,효령로31길,1782997,서초구,방배동,1765567.156
2018,효령로23길,1859837,서초구,방배동,1765567.156
2018,청두곶길,2130356,서초구,방배동,1765567.156
2018,주흥길,2467932,서초구,반포동,1576875.286
2018,주흥15길,2555561,서초구,반포동,1576875.286
2018,언남길,955270,서초구,양재동,966158.4
2018,신반포로45길,2247088,서초구,잠원동,2126309.5
2018,서초대로8길,1483994,서초구,방배동,1765567.156
2018,서초대로64길,1371282,서초구,서초동,1569786.063
2018,서초대로4길,3375258,서초구,방배동,1765567.156
2018,서초대로25길,1730078,서초구,방배동,1765567.156
2018,서초대로23길,1617236,서초구,방배동,1765567.156
2018,서초대로15길,1557258,서초구,방배동,1765567.156
2018,사평대로57길,3162980,서초구,반포동,1576875.286
2018,사평대로26길,653128,서초구,반포동,1576875.286
2018,사평대로22길,879540,서초구,반포동,1576875.286
2018,사임당로17길,2819687,서초구,서초동,1569786.063
2018,방배로42길,1240627,서초구,방배동,1765567.156
2018,방배로35길,1617759,서초구,방배동,1765567.156
2018,방배로18길,1405387,서초구,방배동,1765567.156
2018,반포대로9길,905764,서초구,서초동,1569786.063
2018,바우뫼로39길,1430855,서초구,양재동,966158.4
2018,마방로2길,815061,서초구,양재동,966158.4
2018,방배천로4안길,2615106,서초구,방배동,1765567.156
2018,동산로19길,1017408,서초구,양재동,966158.4
2018,동산로10길,737677,서초구,양재동,966158.4
2018,동광로39길,844097,서초구,반포동,1576875.286
2018,동광로1길,1041000,서초구,방배동,1765567.156
2018,동광로12길,3647110,서초구,방배동,1765567.156
2018,논현로27길,1365878,서초구,양재동,966158.4
2018,논현로1길,703537,서초구,양재동,966158.4
2018,남부순환로339길,865016,서초구,서초동,1569786.063
2018,남부순환로325길,1681300,서초구,서초동,1569786.063
2018,남부순환로317길,1432281,서초구,서초동,1569786.063
2018,고무래로8길,936605,서초구,반포동,1576875.286
2018,강남대로8길,847017,서초구,양재동,966158.4
2018,강남대로34길,1533299,서초구,양재동,966158.4
2018,강남대로23길,734824,서초구,양재동,966158.4
2018,한글비석로44길,1709353,노원구,상계동,2196320.214
2018,한글비석로24길,2326217,노원구,상계동,2196320.214
2018,한글비석로22길,1719387,노원구,상계동,2196320.214
2018,석계로1길,1191284,노원구,월계동,1069711
2018,상계로9가길,3443454,노원구,상계동,2196320.214
2018,상계로1길,4142253,노원구,상계동,2196320.214
2018,상계로12길,3020444,노원구,상계동,2196320.214
2018,동일로242길,784790,노원구,상계동,2196320.214
2018,동일로192길,4064640,노원구,공릉동,3356690.875
2018,동일로173가길,2913630,노원구,공릉동,3356690.875
2018,공릉로58길,820749,노원구,하계동,768858.5
2018,해등로16길,1561685,도봉구,창동,1391477.813
2018,우이천로4다길,639098,도봉구,창동,1391477.813
2018,우이천로32길,781759,도봉구,쌍문동,1562427.875
2018,시루봉로23길,586127,도봉구,방학동,1190994.818
2018,삼양로144길,549672,도봉구,쌍문동,1562427.875
2018,방학로6가길,2365895,도봉구,방학동,1190994.818
2018,방학로5길,1846405,도봉구,방학동,1190994.818
2018,방학로15길,644563,도봉구,방학동,1190994.818
2018,방학로10길,1588773,도봉구,방학동,1190994.818
2018,도봉산길,279695,도봉구,도봉동,335250.2917
2018,도봉산4길,104760,도봉구,도봉동,335250.2917
2018,도봉로181길,446313,도봉구,도봉동,335250.2917
2018,도봉로169나길,289466,도봉구,도봉동,335250.2917
2018,도봉로156길,543888,도봉구,도봉동,335250.2917
2018,도봉로152가길,404487,도봉구,도봉동,335250.2917
2018,도봉로147길,1965539,도봉구,방학동,1190994.818
2018,도봉로143길,1310997,도봉구,방학동,1190994.818
2018,도봉로114길,3564793,도봉구,창동,1391477.813
2018,도봉로109길,2541173,도봉구,쌍문동,1562427.875
2018,도당로29길,1472005,도봉구,방학동,1190994.818
2018,도당로19길,1627977,도봉구,방학동,1190994.818
2018,도당로13바길,1960005,도봉구,방학동,1190994.818
2018,도당로13가길,2338618,도봉구,방학동,1190994.818
2018,덕릉로60길,624255,노원구,월계동,1069711
2018,노해로63다길,781846,도봉구,창동,1391477.813
2018,노해로60길,3478692,도봉구,쌍문동,1562427.875
2018,한천로140길,2315316,강북구,수유동,1630526.25
2018,한천로139가길,3022596,강북구,수유동,1630526.25
2018,한천로132길,3277700,강북구,번동,2258421.714
2018,한천로130길,1956046,강북구,번동,2258421.714
2018,한천로124나길,2097662,강북구,번동,2258421.714
2018,한천로109길,811237,강북구,번동,2258421.714
2018,인수봉로79길,434826,강북구,수유동,1630526.25
2018,인수봉로72길,1075953,강북구,수유동,1630526.25
2018,인수봉로56길,1068781,강북구,수유동,1630526.25
2018,오패산로67길,3501301,강북구,번동,2258421.714
2018,오패산로52길,1094191,강북구,미아동,1682818.618
2018,오패산로30길,1436773,강북구,미아동,1682818.618
2018,수유로12길,2310658,강북구,수유동,1630526.25
2018,솔샘로65길,1531883,강북구,미아동,1682818.618
2018,솔매로50길,2553367,강북구,미아동,1682818.618
2018,솔매로45길,1662076,강북구,미아동,1682818.618
2018,솔매로41길,2050264,강북구,미아동,1682818.618
2018,삼양로93길,1280194,강북구,수유동,1630526.25
2018,삼양로77길,893265,강북구,수유동,1630526.25
2018,삼양로54길,1446387,강북구,미아동,1682818.618
2018,삼양로41길,2462570,강북구,미아동,1682818.618
2018,삼양로27길,1860373,강북구,미아동,1682818.618
2018,삼양로24길,1607454,강북구,미아동,1682818.618
2018,삼양로20길,1304993,강북구,미아동,1682818.618
2018,삼각산로28길,2991445,강북구,수유동,1630526.25
2018,도봉로99길,1537528,강북구,수유동,1630526.25
2018,도봉로8길,1765634,강북구,미아동,1682818.618
2018,도봉로76길,2295341,강북구,미아동,1682818.618
2018,도봉로67길,1400842,강북구,미아동,1682818.618
2018,도봉로45길,1884478,강북구,미아동,1682818.618
2018,도봉로18길,1237080,강북구,미아동,1682818.618
2018,도봉로13길,1363757,강북구,미아동,1682818.618
2018,덕릉로41길,3681230,강북구,번동,2258421.714
2018,덕릉로40길,626169,강북구,번동,2258421.714
2018,노해로33길,1286794,강북구,수유동,1630526.25
2018,노해로23길,1378976,강북구,수유동,1630526.25
2018,노해로17길,2072532,강북구,수유동,1630526.25
2018,화랑로40길,1161282,성북구,석관동,1264947.9
2018,화랑로1길,1667061,성북구,하월곡동,1725981.958
2018,화랑로19길,1218936,성북구,상월곡동,1318110.25
2018,화랑로14길,1543026,성북구,하월곡동,1725981.958
2018,화랑로13길,1811550,성북구,하월곡동,1725981.958
2018,한천로76길,1004886,성북구,석관동,1264947.9
2018,한천로101가길,531222,성북구,장위동,833802.95
2018,창경궁로43길,1571179,성북구,성북동1가,1535164.25
2018,지봉로20길,1523082,성북구,보문동3가,1430430.5
2018,종암로5길,876559,성북구,종암동,1037639.05
2018,종암로24가길,865488,성북구,종암동,1037639.05
2018,종암로21길,1058657,성북구,종암동,1037639.05
2018,종암로19길,1041154,성북구,종암동,1037639.05
2018,종암로16길,1214572,성북구,종암동,1037639.05
2018,정릉로8길,215891,성북구,정릉동,828684.3
2018,정릉로27길,1546642,성북구,정릉동,828684.3
2018,정릉로26길,664327,성북구,정릉동,828684.3
2018,장위로50길,706296,성북구,장위동,833802.95
2018,장월로1길,1555359,성북구,상월곡동,1318110.25
2018,인촌로6길,1736425,성북구,보문동,2223417.833
2018,인촌로5길,2505112,성북구,보문동,2223417.833
2018,인촌로24길,3201635,성북구,안암동,2087331.75
2018,개운사길,2153334,성북구,안암동5가,1877898.5
2018,인촌로1길,2583509,성북구,보문동,2223417.833
2018,인촌로17가길,1383988,성북구,안암동,2087331.75
2018,오패산로4길,2098712,성북구,하월곡동,1725981.958
2018,오패산로3길,1433031,성북구,하월곡동,1725981.958
2018,오패산로19길,1600988,성북구,하월곡동,1725981.958
2018,안암로5길,1938738,성북구,안암동4가,1779804.5
2018,아리랑로4길,3208230,성북구,동선동5가,3294942.75
